pk_id_publication_info,version,date_from,date_to,id,"title","citation","Journal",year,"authors",is_ISI_journal,is_open_access,"pk","volume","issue","pages","DOI","Handle","deliverable_group"
3283,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700001781,"Evolution in African tropical trees displaying ploidy-habitat association: The genus Afzelia (Leguminosae).","Donkpegan A.S., Doucet, J.L., Migliore, J., Duminil, J., Dainou, K., Piñeiro, R., Wieringa, J.J., Champluvier, D., Hardy, O.J. 2017. Evolution in African tropical trees displaying ploidy-habitat association: The genus Afzelia (Leguminosae). Molecular Phylogenetics and Evolution no. 107:270-281.","Phylogenetics and Evolution no. 107:270-281.",2017,"Donkpegan A.S., Doucet, J.L., Migliore, J., Duminil, J., Dainou, K., Piñeiro, R., Wieringa, J.J., Champluvier, D., Hardy, O.J. ",1,0,"201700001781_16",,,,"https://doi.org/10.1016/j.ympev.2016.11.004.",,"201700001781"
3284,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700001782," Stuck in a rut: emerging cocoa cooperatives in Peru and the factors that influence their performance.","Donovan J., Blare, T., Poole, N. 2017. Stuck in a rut: emerging cocoa cooperatives in Peru and the factors that influence their performance. International Journal of Agricultural Sustainability no. 15 (2):169-184.","International Journal of Agricultural Sustainability no. 15 (2):169-184.",2017,"Donovan J., Blare, T., Poole, N. ",1,0,"201700001782_16",,,,"https://doi.org/10.1080/14735903.2017.1286831.",,"201700001782"
3285,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700001783,"Seasonal Bushmeat Hunger the Congo Basin","Dounias, E., Ichikawa, M.  2017. Seasonal Bushmeat Hunger in the Congo Basin EcoHealth, 14 (3): 575-590. ","EcoHealth, 14 (3): 575-590. ",2017,"Dounias, E., Ichikawa, M.  ",1,0,"201700001783_16",,,,"https://doi.org/10.1007/s10393-017-1252-y",,"201700001783"
3286,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700001784,"The impact of swidden decline on livelihoods and ecosystem services in Southeast Asia: A review of the evidence from 1990 to 2015.","Dressler, W.H., Wilson, D., Clendenning, J., Cramb, R., Keenan, R.J., Mahanty, S., Bruun, T.B., Mertz, O., Lasco, R.D.  2017. The impact of swidden decline on livelihoods and ecosystem services in Southeast Asia: A review of the evidence from 1990 to 2015. Ambio, 46 (3): 291-310. ","Ambio, 46 (3): 291-310. ",2017,"Dressler, W.H., Wilson, D., Clendenning, J., Cramb, R., Keenan, R.J., Mahanty, S., Bruun, T.B., Mertz, O., Lasco, R.D.  ",1,1,"201700001784_16",,,,"http://dx.doi.org/10.1007/s13280-016-0836-z",,"201700001784"
3287,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700001785,"Gestion de la faune dans les concessions forestières en Afrique centrale In Van Vliet, N., J.C. Nguinguiri, D. Cornelis, Bel, S. Le  (eds.). ","Dubiez, E., Karsenty, A., Dessard, H.  2017. Gestion de la faune dans les concessions forestières en Afrique centrale In Van Vliet, N., J.C. Nguinguiri, D. Cornelis, Bel, S. Le  (eds.). Communautés locales et utilisation durable de la faune en Afrique Centrale: 209-230. Libreville - Bogor - Montpellier: FAO, CIFOR and CIRAD. ","Communautés locales et utilisation durable de la faune en Afrique Centrale: 209-230",2017,"Dubiez, E., Karsenty, A., Dessard, H.  ",,,"201700001785_16",,,,"https://www.cifor.org/library/6732/",,"201700001785"
3288,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700001786," Balancing carrots and sticks in REDD+: implications for social safeguards.","Duchelle, A.E., de Sassi, C., Jagger, P., Cromberg, M., Larson, A.M., Sunderlin, W.D., Atmadja, S., Resosudarmo. I.A.P., Pratama, C.D.  2017. Balancing carrots and sticks in REDD+: implications for social safeguards. Ecology and Society, 22 (3): 2. "," Ecology and Society, 22 (3): 2. ",2017,"Duchelle, A.E., de Sassi, C., Jagger, P., Cromberg, M., Larson, A.M., Sunderlin, W.D., Atmadja, S., Resosudarmo. I.A.P., Pratama, C.D.  ",1,1,"201700001786_16",,,,"http://dx.doi.org/10.5751/ES-09334-220302",,"201700001786"
3289,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700001787,"Structured stakeholder engagement leads to development of more diverse and inclusive agroforestry options.","Dumont E., Bonhomme, S., Pagella, T., Sinclair, F. 2017. Structured stakeholder engagement leads to development of more diverse and inclusive agroforestry options. Experimental Agriculture: 1-23."," Experimental Agriculture: 1-23. ",2017,"Dumont E., Bonhomme, S., Pagella, T., Sinclair, F. ",1,1,"201700001787_16",,,,"https://doi.org/10.1017/S0014479716000788.",,"201700001787"
3290,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700001788,"Entoloma mengsongense sp. nov. (Entolomataceae, Agaricales), a remarkable blue mushroom from Yunnan Province, China.","Ediriweera A.N., Karunarathna, S.C., Xu, J., Hyde, K.D., Mortimer, P.E. 2017. Entoloma mengsongense sp. nov. (Entolomataceae, Agaricales), a remarkable blue mushroom from Yunnan Province, China. Turkish Journal of Botany no. 41 (6):505-515. ","Turkish Journal of Botany no. 41 (6):505-515. ",2017,"Ediriweera A.N., Karunarathna, S.C., Xu, J., Hyde, K.D., Mortimer, P.E. ",1,1,"201700001788_16",,,,"http://dx.doi.org/10.3906/bot-1611-13.",,"201700001788"
3291,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700001789,"Negotiating across difference: Gendered exclusions and cooperation in the shea value chain.","Elias M., Arora-Jonsson, S. 2017. Negotiating across difference: Gendered exclusions and cooperation in the shea value chain. Environment and Planning D: Society and Space no. 35 (1):107-125. ","Environment and Planning D: Society and Space no. 35 (1):107-125. ",2017,"Elias M., Arora-Jonsson, S. ",1,1,"201700001789_16",,,,"http://dx.doi.org/10.1177/0263775816657084.",,"201700001789"
3292,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700001790,"Gender-responsive participatory research for social learning and sustainable forest management.","Elias M., Jalonen, R., Fernandez, M., Grosse, A. 2017. Gender-responsive participatory research for social learning and sustainable forest management. Forests, Trees and Livelihoods no. 26 (1):1-12."," Forests, Trees and Livelihoods no. 26 (1):1-12.",2017,"Elias M., Jalonen, R., Fernandez, M., Grosse, A. ",0,1,"201700001790_16",,,,"https://doi.org/10.1080/14728028.2016.1247753.",,"201700001790"
3293,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700001791,"Gender equity and social inclusion in joint forest management: Lessons from two Indian states.","Elias, M. 2017. Gender equity and social inclusion in joint forest management: Lessons from two Indian states. Rome, Italy: Bioversity International.","Rome, Italy: Bioversity International.",2017,"Elias, M. ",,,"201700001791_16",,,,"https://www.bioversityinternational.org/e-library/publications/detail/gender-equity-and-social-inclusion-in-joint-forest-management-lessons-from-two-indian-states/",,"201700001791"
3294,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700001792,"Promoting gender equality, social inclusion and Biodiversity conservation in Nepal’s home gardens. ","Elias, M., Gauchan, D., Gotor, E., Sthapit, B. 2017. Promoting gender equality, social inclusion and Biodiversity conservation in Nepal’s home gardens. Rome, Italy: Bioversity International.","Rome, Italy: Bioversity International.",2017,"Elias, M., Gauchan, D., Gotor, E., Sthapit, B. ",,,"201700001792_16",,,,"https://www.bioversityinternational.org/e-library/publications/detail/promoting-gender-equality-social-inclusion-and-biodiversity-conservation-in-nepals-home-gardens/",,"201700001792"
3295,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700001793,"Unpacking 'gender' in India's Joint Forest Management Program: lessons from two Indian states. ","Elias, M., Grosse, A. 2017. Unpacking 'gender' in India's Joint Forest Management Program: lessons from two Indian states. Rome, Italy: Bioversity International.","Rome, Italy: Bioversity International.",2017,"Elias, M., Grosse, A.",,,"201700001793_16",,,,"https://www.bioversityinternational.org/e-library/publications/detail/unpacking-gender-in-indias-joint-forest-management-program-lessons-from-two-indian-states/",,"201700001793"
3296,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700001794,"Gender bias affects forests worldwide","Elias, M., Hummel, S.S., Sijapati Basnett, B., Colfer, C.J.P.  2017. Gender bias affects forests worldwide Ethnobiology Letters, 8 (1): 31-34. ","Ethnobiology Letters, 8 (1): 31-34",2017,"Elias, M., Hummel, S.S., Sijapati Basnett, B., Colfer, C.J.P.  ",0,1,"201700001794_16",,,,"http://dx.doi.org/10.14237/ebl.8.1.2017.834",,"201700001794"
3297,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700001795,"Trees, forests and water: Cool insights for a hot world.","Ellison, D., Morris, C.E., Locatelli, B., Sheil, D., Cohen, J., Murdiyarso, D., Gutierrez, V., van Noordwijk, M., Creed, I.F., Pokorny, J., Gaveau, D.L.A., Spracklen, D.V., Tobella, A B., Ilstedt, U., Teuling, A.J., Gebrehiwot, S.G., Sands, D.C., Muys, B., Verbist, B., Springgay, E., Sugandi, Y., Sullivan, C.A.  2017. Trees, forests and water: Cool insights for a hot world. Global Environmental Change, 43: 51-61. ","Global Environmental Change, 43: 51-61. ",2017,"Ellison, D., Morris, C.E., Locatelli, B., Sheil, D., Cohen, J., Murdiyarso, D., Gutierrez, V., van Noordwijk, M., Creed, I.F., Pokorny, J., Gaveau, D.L.A., Spracklen, D.V., Tobella, A B., Ilstedt, U., Teuling, A.J., Gebrehiwot, S.G., Sands, D.C., Muys, B., Verbist, B., Springgay, E., Sugandi, Y., Sullivan, C.A. ",1,1,"201700001795_16",,,,"http://dx.doi.org/10.1016/j.gloenvcha.2017.01.002",,"201700001795"
3298,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700001796,"Gender Issues in Large-scale Land Acquisition: Insights from Oil Palm in Indonesia.","Elmhirst, R., Sijapati Basnett, B., Siscawati, M., Ekowati, D.  2017. Gender Issues in Large-scale Land Acquisition: Insights from Oil Palm in Indonesia. Washington, D.C.: Rights and Resources Initiative (RRI)."," Washington, D.C.: Rights and Resources Initiative (RRI).",2017,"Elmhirst, R., Sijapati Basnett, B., Siscawati, M., Ekowati, D. ",,,"201700001796_16",,,,"https://www.cifor.org/library/6774/",,"201700001796"
3299,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700001797,"Gender and generation in engagements with oil palm in East Kalimantan, Indonesia: insights from feminist political ecology.","Elmhirst, R., Siscawati, M., Sijapati Basnett, B., Ekowati, D.  2017. Gender and generation in engagements with oil palm in East Kalimantan, Indonesia: insights from feminist political ecology. The Journal of Peasant Studies","The Journal of Peasant Studies",2017,"Elmhirst, R., Siscawati, M., Sijapati Basnett, B., Ekowati, D. ",1,1,"201700001797_16",,,,"http://dx.doi.org/10.1080/03066150.2017.1337002",,"201700001797"
3300,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700001798," Directrices tecnicas para el movimiento seguro del germoplasma del cacao.","End, M.J., Daymond, A.J., Hadley, P. 2017. Directrices tecnicas para el movimiento seguro del germoplasma del cacao. Rome, Italy: Bioversity International."," Rome, Italy: Bioversity International.",2017,"End, M.J., Daymond, A.J., Hadley, P. ",,,"201700001798_16",,,,"https://www.bioversityinternational.org/e-library/publications/detail/directrices-tecnicas-para-el-movimiento-seguro-del-germoplasma-del-cacao/",,"201700001798"
3301,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700001799,"Guide technique pour les tranferts securises de materiel genetique de cacaoyer.","End, M.J., Daymond, A.J., Hadley, P. 2017. Guide technique pour les tranferts securises de materiel genetique de cacaoyer. Rome, Italy: Bioversity International."," Rome, Italy: Bioversity International.",2017,"End, M.J., Daymond, A.J., Hadley, P. ",,,"201700001799_16",,,,"https://www.bioversityinternational.org/e-library/publications/detail/guide-technique-pour-les-tranferts-securises-de-materiel-genetique-de-cacaoyer-1/",,"201700001799"
3302,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700001800,"Technical guidelines for the safe movement of cacao germplasm.","End, M.J., Daymond, A.J., Hadley, P. 2017. Technical guidelines for the safe movement of cacao germplasm. Rome, Italy: Bioversity International."," Rome, Italy: Bioversity International.",2017,"End, M.J., Daymond, A.J., Hadley, P. ",,,"201700001800_16",,,,"https://www.bioversityinternational.org/e-library/publications/detail/technical-guidelines-for-the-safe-movement-of-cacao-germplasm/",,"201700001800"
3303,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700001801,"Technical Guidelines for the Safe Movement of Cacao Germplasm. Revised from the FAO/IPGRI Technical Guidelines No. 20 (Third Update, October 2017).","End, M.J., Daymond, A.J., Hadley, P. 2017. Technical Guidelines for the Safe Movement of Cacao Germplasm. Revised from the FAO/IPGRI Technical Guidelines No. 20 (Third Update, October 2017). Montpellier, France: Global Cacao Genetic Resources Network (CacaoNet) and Bioversity International."," Montpellier, France: Global Cacao Genetic Resources Network (CacaoNet) and Bioversity International.",2017,"End, M.J., Daymond, A.J., Hadley, P. ",,,"201700001801_16",,,,"https://cgspace.cgiar.org/handle/10568/89319",,"201700001801"
3304,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700001802,"Regulation, formalization, and smallholder timber production in northern Central Java","Erbaugh, J.T., Nurrochmat, D.R., Purnomo, H.  2017. Regulation, formalization, and smallholder timber production in northern Central Java, Indonesia Agroforestry Systems, 91 (5): 867-880. "," Indonesia Agroforestry Systems, 91 (5): 867-880. ",2017,"Erbaugh, J.T., Nurrochmat, D.R., Purnomo, H. ",0,0,"201700001802_16",,,,"http://dx.doi.org/10.1007/s10457-016-0037-6",,"201700001802"
3305,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700001803,"Rahasia Pemburu Madu Mutis Bogor, Indonesia","Ernawati, J., Nawir, A.A., Nomeni, Y.F., Kristanty, B., Ramsay, D.  2017. Rahasia Pemburu Madu Mutis Bogor, Indonesia: Center for International Forestry Research (CIFOR). ","Center for International Forestry Research (CIFOR). ",2017,"Ernawati, J., Nawir, A.A., Nomeni, Y.F., Kristanty, B., Ramsay, D.  ",,,"201700001803_16",,,,"http://dx.doi.org/10.17528/cifor/006673",,"201700001803"
3306,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700001804,"Secrets of the Mutis Honey Hunters Bogor, Indonesia","Ernawati, J., Nawir, A.A., Nomeni, Y.F., Kristanty, B., Ramsay, D.  2017. Secrets of the Mutis Honey Hunters Bogor, Indonesia: Center for International Forestry Research (CIFOR). ","Center for International Forestry Research (CIFOR). ",2017,"Ernawati, J., Nawir, A.A., Nomeni, Y.F., Kristanty, B., Ramsay, D.  ",,,"201700001804_16",,,,"http://dx.doi.org/10.17528/cifor/006794",,"201700001804"
3307,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700001805,"Assessing use-values and relative importance of trees for livelihood values and their potentials for environmental protection in Southern Burkina Faso Environment","Etongo, D., Djenontin, I.N.S., Kanninen, M., Glover, E.K.  2017. Assessing use-values and relative importance of trees for livelihood values and their potentials for environmental protection in Southern Burkina Faso Environment, Development and Sustainability, 19 (4) : 1141-1166. ","Development and Sustainability, 19 (4) : 1141-1166. ",2017,"Etongo, D., Djenontin, I.N.S., Kanninen, M., Glover, E.K.  ",1,0,"201700001805_16",,,,"http://dx.doi.org/10.1007/s10668-016-9787-6",,"201700001805"
3308,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700001806,"Challenges for women's participation in communal forests: Experience from Nicaragua's in digenous territories.","Evans, K., Flores, S., Larson, A.M., Marchena, R., Müller, P., Pikitle, A.  2017. Challenges for women's participation in communal forests: Experience from Nicaragua's in digenous territories. Women's Studies International Forum, 65: 37-46. "," Women's Studies International Forum, 65: 37-46. ",2017,"Evans, K., Flores, S., Larson, A.M., Marchena, R., Müller, P., Pikitle, A.",1,1,"201700001806_16",,,,"http://dx.doi.org/10.1016/j.wsif.2016.08.004",,"201700001806"
3309,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700001807,"Assessing climate change vulnerability and local adaptation strategies in adjacent communities of the Kribi-Campo coastal ecosystems, South Cameroon ","Evariste, F.F., Sonwa, D.J., Victor, K., Claudia, M.  2017. Assessing climate change vulnerability and local adaptation strategies in adjacent communities of the Kribi-Campo coastal ecosystems, South Cameroon Urban Climate, ","Urban Climate",2017,"Evariste, F.F., Sonwa, D.J., Victor, K., Claudia, M.  ",0,0,"201700001807_16",,,,"https://dx.doi.org/10.1016/j.uclim.2017.12.007",,"201700001807"
3310,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700001808,"Los pagos por servicios ambientales entre la acción pública y la privada: un análisis global. In Driss Ezzine de Blas, Jean-François Le Coq and Alejandro Guevara Sanginés (eds). ","Ezzine-de-Blas, D., Wunder, S., Ruiz Perez, M., Moreno, R.  2017. Los pagos por servicios ambientales entre la acción pública y la privada: un análisis global. In Driss Ezzine de Blas, Jean-François Le Coq and Alejandro Guevara Sanginés (eds). Los Pagos Por Servicios Ambientales en América Latina: Gobernanza, Impactos y Perspectivas: 337-359. México: Universidad Iberoamericana Ciudad de México. ","Los Pagos Por Servicios Ambientales en América Latina: Gobernanza, Impactos y Perspectivas: 337-359",2017,"Ezzine-de-Blas, D., Wunder, S., Ruiz Perez, M., Moreno, R.  ",,,"201700001808_16",,,,"https://www.cifor.org/library/6430/",,"201700001808"
3311,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700001809,"The role of bushmeat in urban household consumption: Insights from Bangui, the capital city of the Central African Republic. ","Fargeot C., Drouet-Hoguet, N., Le Bel, S. 2017. The role of bushmeat in urban household consumption: Insights from Bangui, the capital city of the Central African Republic. Fargeot, C.||Drouet-Hoguet, N. and Le Bel, S.||2017. The role of bushmeat in urban household consumption: Insights from Bangui, the capital city of the Central African Republic. Bois et Forêts des Tropiques no. 332 (2):31-42."," Bois et Forêts des Tropiques no. 332 (2):31-42.",2017,"Fargeot C., Drouet-Hoguet, N., Le Bel, S. ",1,1,"201700001809_16",,,,"http://publications.cirad.fr/une_notice.php?dk=584845",,"201700001809"
3312,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700001810,"Evaluating the usefulness and ease of use of participatory tools for forestry and livelihoods research in Sarawak, Malaysia.","Faridah Aini M., Elias, M., Lamers, H., Shariah, U., Brooke, P., Mohd Hafizul, H. 2017. Evaluating the usefulness and ease of use of participatory tools for forestry and livelihoods research in Sarawak, Malaysia. Forests, Trees and Livelihoods no. 26 (1):29-46.  ","Forests, Trees and Livelihoods no. 26 (1):29-46. ",2017,"Faridah Aini M., Elias, M., Lamers, H., Shariah, U., Brooke, P., Mohd Hafizul, H. ",0,1,"201700001810_16",,,,"https://doi.org/10.1080/14728028.2016.1246213.",,"201700001810"
3313,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700001811,"Mechanisms mediating the contribution of ecosystem services to human well-being and resilience","Fedele, G., Locatelli, B., Djoudi, H.  2017. Mechanisms mediating the contribution of ecosystem services to human well-being and resilience Ecosystem Services, 28 (Part A): 43-54. ","Ecosystem Services, 28 (Part A): 43-54",2017,"Fedele, G., Locatelli, B., Djoudi, H.",1,1,"201700001811_16",,,,"http://dx.doi.org/10.1016/j.ecoser.2017.09.011",,"201700001811"
3314,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700001812,"Considering land tenure in REDD+ participatory measurement, reporting, and verification: A case study from Indonesia.","Felker, M.E., Bong, I.W., Depuy, W.H., Jihadah, L.F.  2017. Considering land tenure in REDD+ participatory measurement, reporting, and verification: A case study from Indonesia. PLoS ONE, 12 (4): e0167943. "," PLoS ONE, 12 (4): e0167943. ",2017,"Felker, M.E., Bong, I.W., Depuy, W.H., Jihadah, L.F.  ",1,1,"201700001812_16",,,,"http://dx.doi.org/10.1371/journal.pone.0167943",,"201700001812"
3315,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700001813,"Heightened fire probability in Indonesia in non-drought conditions: the effect of increasing temperatures","Fernandes, K., Verchot, L.V., Baethgen, W.E., Gutierrez-Velez, V.H., Pinedo-Vasquez, M., Martius, C.  2017. Heightened fire probability in Indonesia in non-drought conditions: the effect of increasing temperatures. Environmental Research Letters, 12 (5): 054002. "," Environmental Research Letters, 12 (5): 054002. ",2017,"Fernandes, K., Verchot, L.V., Baethgen, W.E., Gutierrez-Velez, V.H., Pinedo-Vasquez, M., Martius, C.  ",1,1,"201700001813_16",,,,"http://dx.doi.org/10.1088/1748-9326/aa6884",,"201700001813"
3316,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700001814,"Perhutanan Sosial dan Tata Cara Permohonannya Bogor, Indonesia:","Firdaus, A.Y.  2017. Perhutanan Sosial dan Tata Cara Permohonannya Bogor, Indonesia: Center for International Forestry Research (CIFOR). ","Center for International Forestry Research (CIFOR). ",2017,"Firdaus, A.Y.  ",,,"201700001814_16",,,,"https://www.cifor.org/library/6589/",,"201700001814"
3317,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700001815,"Striving for PAR excellence in land use planning: Multi-stakeholder collaboration on customary forest recognition in Bulukumba, South Sulawesi","Fisher, M.R., Workman, T., Mulyana, A., Balang, Moeliono, M., Yuliani, L., Colfer, C.J.P., Adam, U.E.F.B.  2017. Striving for PAR excellence in land use planning: Multi-stakeholder collaboration on customary forest recognition in Bulukumba, South Sulawesi. Land Use Policy","Land Use Policy",2017,"Fisher, M.R., Workman, T., Mulyana, A., Balang, Moeliono, M., Yuliani, L., Colfer, C.J.P., Adam, U.E.F.B.  ",1,0,"201700001815_16",,,,"https://doi.org/10.1016/j.landusepol.2017.09.057",,"201700001815"
3318,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700001816,"Natural Resource Management Schemes as Entry Points for Integrated Landscape Approaches: Evidence from Ghana and Burkina Faso. ","Foli, S., Ros-Tonen, M.A.F., Reed, J., Sunderland, T.C.H.  2017. Natural Resource Management Schemes as Entry Points for Integrated Landscape Approaches: Evidence from Ghana and Burkina Faso. Environmental Management","Environmental Management",2017,"Foli, S., Ros-Tonen, M.A.F., Reed, J., Sunderland, T.C.H.  ",1,1,"201700001816_16",,,,"http://dx.doi.org/10.1007/s00267-017-0866-8",,"201700001816"
3319,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700001817,"Assessing audit impact and thoroughness of VCS forest carbon offset projects Environmental ","Foster, B.C., Wang, D., Auld, G., Román-Cuesta, R.M.  2017. Assessing audit impact and thoroughness of VCS forest carbon offset projects Environmental Science and Policy, 78: 121-141. ","Science and Policy, 78: 121-141. ",2017,"Foster, B.C., Wang, D., Auld, G., Román-Cuesta, R.M.  ",1,1,"201700001817_16",,,,"http://dx.doi.org/10.1016/j.envsci.2017.09.010",,"201700001817"
3320,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700001818,". On the added value of the regional climate model REMO in the assessment of climate change signal over Central Africa","Fotso-Nguemo, T.C., Vondou, D.A., Pokam, W.M., Yepdo Djomou, Z., Diallo, I., Haensler, A., Djiotang Tchotchou, L.A., Kamsu-Tato, P.H., Gaye, A.T., Tchawoua, C.  2017. On the added value of the regional climate model REMO in the assessment of climate change signal over Central Africa Climate Dynamics, 49 (11-12) : 3813-3838. ","Climate Dynamics, 49 (11-12) : 3813-3838",2017,"Fotso-Nguemo, T.C., Vondou, D.A., Pokam, W.M., Yepdo Djomou, Z., Diallo, I., Haensler, A., Djiotang Tchotchou, L.A., Kamsu-Tato, P.H., Gaye, A.T., Tchawoua, C.  ",1,0,"201700001818_16",,,,"http://dx.doi.org/10.1007/s00382-017-3547-7",,"201700001818"
3321,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700001819," Physico-chemical characteristics and fatty acid profile of Baillonella toxisperma Pierre traditionally extracted edible oil from Cameroon forests","Fungo R., Ngondi, J.L., Muyonga, J.H., Tchatat, M., Odjo, S., Tieguhong, J.C. 2017. Physico-chemical characteristics and fatty acid profile of Baillonella toxisperma Pierre traditionally extracted edible oil from Cameroon forests. African Journal of Food, Agriculture, Nutrition and Development no. 17 (4):12758-12774. doi: ","African Journal of Food, Agriculture, Nutrition and Development no. 17 (4):12758-12774. doi: ",2017,"Fungo R., Ngondi, J.L., Muyonga, J.H., Tchatat, M., Odjo, S., Tieguhong, J.C.",0,1,"201700001819_16",,,,"http://dx.doi.org/10.18697/ajfand.80.16965.",,"201700001819"
3322,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700001820,"Diversity and importance of local fodder tree and shrub resources in mixed farming systems of central Kenya.","Gachuiri A.N., Carsan, S., Karanja, E., Makui, P., Kuyah, S. 2017. Diversity and importance of local fodder tree and shrub resources in mixed farming systems of central Kenya. Forests, Trees and Livelihoods no. 26 (3):143-155. doi: "," Forests, Trees and Livelihoods no. 26 (3):143-155. doi: ",2017,"Gachuiri A.N., Carsan, S., Karanja, E., Makui, P., Kuyah, S. ",0,0,"201700001820_16",,,,"https://doi.org/10.1080/14728028.2017.1316216.",,"201700001820"
3323,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700001821,"Spatially explicit multi-threat assessment of food tree species in Burkina Faso","Gaisberger H., Kindt, R., Loo, J., Schmidt, M., Bognounou, F., Da, S.S., Diallo, O.B., Ganaba, S., Gnoumou, A., Lompo, D., Lykke, A.M., Mbayngone, E., Nacoulma, B.M.I., Ouedraogo, M., Ouedraogo, O., Parkouda, C., Porembski, S., Savadogo, P., Thiombiano, A., Zerbo, G., Vinceti, B. 2017. Spatially explicit multi-threat assessment of food tree species in Burkina Faso: A fine-scale approach. PLoS ONE no. 12 (9):e0184457."," A fine-scale approach. PLoS ONE no. 12 (9):e0184457",2017,"Gaisberger H., Kindt, R., Loo, J., Schmidt, M., Bognounou, F., Da, S.S., Diallo, O.B., Ganaba, S., Gnoumou, A., Lompo, D., Lykke, A.M., Mbayngone, E., Nacoulma, B.M.I., Ouedraogo, M., Ouedraogo, O., Parkouda, C., Porembski, S., Savadogo, P., Thiombiano, A., Zerbo, G., Vinceti, B. ",1,1,"201700001821_16",,,,"https://doi.org/10.1371/journal.pone.0184457.",,"201700001821"
3324,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700001822,"Fruit tree genetic diversity in Central Asia: increasing value, managing threats.","Gaisberger, H., Loo, J. 2017. Fruit tree genetic diversity in Central Asia: increasing value, managing threats. Rome, Italy: Bioversity International.","Rome, Italy: Bioversity International.",2017,"Gaisberger, H., Loo, J. ",,,"201700001822_16",,,,"https://www.bioversityinternational.org/e-library/publications/detail/fruit-tree-genetic-diversity-in-central-asia-increasing-value-managing-threats-poster/",,"201700001822"
3325,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700001823,"Fruit tree genetic diversity in Central Asia: a spatial threat analysis","Gaisberger, H., Loo, J. 2017. Fruit tree genetic diversity in Central Asia: a spatial threat analysis. Rome, Italy: Bioversity International.","Rome, Italy: Bioversity International.",2017,"Gaisberger, H., Loo, J. ",,,"201700001823_16",,,,"https://www.bioversityinternational.org/e-library/publications/detail/fruit-tree-genetic-diversity-in-central-asia-a-spatial-threat-analysis/",,"201700001823"
3326,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700001824,"Local ecological knowledge reveals effects of policy-driven land use and cover change on beekeepers in Costa Rica.","Galbraith S.M., Hall, T.E., Tavárez, H.S., Kooistra, C.M., Ordoñez, J.C., Bosque-Pérez, N.A. 2017. Local ecological knowledge reveals effects of policy-driven land use and cover change on beekeepers in Costa Rica. Land Use Policy no. 69:112-122. "," Land Use Policy no. 69:112-122. ",2017,"Galbraith S.M., Hall, T.E., Tavárez, H.S., Kooistra, C.M., Ordoñez, J.C., Bosque-Pérez, N.A. ",1,0,"201700001824_16",,,,"https://doi.org/10.1016/j.landusepol.2017.08.032.",,"201700001824"
3327,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700001825,"What a difference 4 decades make: Deforestation in Borneo since 1973","Gaveau, D.L.A.  2017. What a difference 4 decades make: Deforestation in Borneo since 1973. Bogor, Indonesia: Center for International Forestry Research (CIFOR). "," Bogor, Indonesia: Center for International Forestry Research (CIFOR). ",2017,"Gaveau, D.L.A.  ",,,"201700001825_16",,,,"https://www.cifor.org/library/6552/",,"201700001825"
