pk_id_srf_cases_links,version,date_from,date_to,id,"link","link_name"
196,1,1900-01-01 00:00:00,2200-01-01 00:00:00,199,"https://doi.org/10.1016/j.still.2018.02.015","Link 1"
197,1,1900-01-01 00:00:00,2200-01-01 00:00:00,200,"https://doi.org/10.1017/S0014479718000297","Link 1"
198,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201,"http://news.irri.org/2019/04/green-super-rice-varieties-are-boosting.html#more","Link 1"
199,1,1900-01-01 00:00:00,2200-01-01 00:00:00,202,"https://link.springer.com/article/10.1007%2Fs00122-019-03516-9","Link 2"
200,1,1900-01-01 00:00:00,2200-01-01 00:00:00,203,"http://corigap.irri.org/","Link 1"
201,1,1900-01-01 00:00:00,2200-01-01 00:00:00,204,"http://www.grisp.net/file_cabinet/files/984822/download/CORIGAP%202019%20Annual%20Progress%20Report.pdf?m=1585653806","Link 2"
202,1,1900-01-01 00:00:00,2200-01-01 00:00:00,205,"https://doi.org/10.1080/1343943X.2019.1667834","Link 1"
203,1,1900-01-01 00:00:00,2200-01-01 00:00:00,206,"https://csisa.org/wp-content/uploads/sites/2/2019/11/Annual-Technical-Report-01Oct18-to-30Sep19-CSISA-III-31Oct19.pdf","Link 1"
204,1,1900-01-01 00:00:00,2200-01-01 00:00:00,207,"http://www.grisp.net/file_cabinet/files/984822/download/CORIGAP%202019%20Annual%20Progress%20Report.pdf?m=1585653806","Link 1"
205,1,1900-01-01 00:00:00,2200-01-01 00:00:00,208,"http://corigap.irri.org/","Link 2"
206,1,1900-01-01 00:00:00,2200-01-01 00:00:00,209,"https://cals.arizona.edu/arec/sites/cals.arizona.edu.arec/files/publications/CRP-201902.pdf","Link 1"
207,1,1900-01-01 00:00:00,2200-01-01 00:00:00,210,"https://ageconsearch.umn.edu/record/295793/files/243.%20Rice%20in%20three%20African%20countries.pdf","Link 1"
208,1,1900-01-01 00:00:00,2200-01-01 00:00:00,211,"https://doi.org/10.1080/1343943X.2019.1667834","Link 2"
209,1,1900-01-01 00:00:00,2200-01-01 00:00:00,212,"https://cals.arizona.edu/arec/sites/cals.arizona.edu.arec/files/publications/CRP-201902.pdf","Link 1"
210,1,1900-01-01 00:00:00,2200-01-01 00:00:00,213,"http://www.grisp.net/file_cabinet/files/984822/download/CORIGAP%202019%20Annual%20Progress%20Report.pdf?m=1585653806","Link 1"
211,1,1900-01-01 00:00:00,2200-01-01 00:00:00,214,"http://corigap.irri.org/","Link 2"
212,1,1900-01-01 00:00:00,2200-01-01 00:00:00,215,"https://ageconsearch.umn.edu/record/295793/files/243.%20Rice%20in%20three%20African%20countries.pdf","Link 1"
213,1,1900-01-01 00:00:00,2200-01-01 00:00:00,216,"https://doi.org/10.1080/1343943X.2019.1667834","Link 1"
214,1,1900-01-01 00:00:00,2200-01-01 00:00:00,217,"http://www.grisp.net/file_cabinet/files/965138/download/2019%20Philippines,%20HB04269,%20Land%20Leveling.pdf?m=1569283926","Link 1"
215,1,1900-01-01 00:00:00,2200-01-01 00:00:00,218,"https://hdl.handle.net/10568/100204","Link 1"
216,1,1900-01-01 00:00:00,2200-01-01 00:00:00,219,"https://doi.org/10.1093/jipm/pmz002","Link 2"
217,1,1900-01-01 00:00:00,2200-01-01 00:00:00,220,"https://hdl.handle.net/20.500.11766.1/3fcd07","Link 1"
218,1,1900-01-01 00:00:00,2200-01-01 00:00:00,221,"https://dx.doi.org/10.3390/su11092610","Link 2"
219,1,1900-01-01 00:00:00,2200-01-01 00:00:00,222,"https://hdl.handle.net/20.500.11766.1/88d5f6 ","Link 1"
220,1,1900-01-01 00:00:00,2200-01-01 00:00:00,223,"https://www.sweetpotatoknowledge.org/files/sweetpotato-for-profit-and-health-initiative-status-of-sweetpotato-in-sub-saharan-africa-september-2019-2/","Link 2"
221,1,1900-01-01 00:00:00,2200-01-01 00:00:00,224,"https://doi.org/10.1016/j.worlddev.2019.06.006","Link 1"
222,1,1900-01-01 00:00:00,2200-01-01 00:00:00,225,"https://doi.org/10.1016/j.fcr.2020.107742","Link 1"
223,1,1900-01-01 00:00:00,2200-01-01 00:00:00,226,"https://doi.org/10.1016/j.fcr.2020.107742","Link 2"
224,1,1900-01-01 00:00:00,2200-01-01 00:00:00,227,"https://doi.org/10.1007/s13593-019-0602-2","Link 1"
225,1,1900-01-01 00:00:00,2200-01-01 00:00:00,228,"https://doi.org/10.1186/s40538-019-0162-3","Link 1"
226,1,1900-01-01 00:00:00,2200-01-01 00:00:00,229,"https://science.sciencemag.org/content/365/6453/536.summary?casa_token=qd3SN9tt3XEAAAAA:t3Br5r0GWYMAFkUqxO-gt1l9qigE0duKwA41CqlJTMAo7xL-BNokrvb23J0SB3jnDABiYuM4thtscw","Link 1"
227,1,1900-01-01 00:00:00,2200-01-01 00:00:00,230,"http://farmech.dac.gov.in/revised/1.1.2019/REPORT%20OF%20THE%20COMMITTEE-FINAL(CORRECTED).pdf","Link 2"
228,1,1900-01-01 00:00:00,2200-01-01 00:00:00,231,"https://www.iari.res.in/files/Latest-News/PressReleaseEnglish_13022020.pdf","Link 3"
229,1,1900-01-01 00:00:00,2200-01-01 00:00:00,232,"https://doi.org/10.1186/s12864-019-6015-4","Link 1"
230,1,1900-01-01 00:00:00,2200-01-01 00:00:00,233,"https://doi.org/10.15302/J-FASE-2019261","Link 1"
231,1,1900-01-01 00:00:00,2200-01-01 00:00:00,234,"https://hdl.handle.net/10568/108052","Link summary 1"
232,1,1900-01-01 00:00:00,2200-01-01 00:00:00,235,"https://cgspace.cgiar.org/bitstream/handle/10568/110396/Investment%20Oriented%20Outcome%20Pathways%20Report.pdf?sequence=5&isAllowed=y","Link evidence 1"
233,1,1900-01-01 00:00:00,2200-01-01 00:00:00,236,"https://hdl.handle.net/10568/111170","Link evidence 2"
234,1,1900-01-01 00:00:00,2200-01-01 00:00:00,237,"https://www.dropbox.com/sh/vbufqjnv9qhqc7e/AADjwWn_VsfoAywFA8oazRh5a?dl=0","Link summary 1"
235,1,1900-01-01 00:00:00,2200-01-01 00:00:00,238,"https://cgspace.cgiar.org/bitstream/handle/10568/67903/05outcomecase.pdf?sequence=3","Link summary 1"
236,1,1900-01-01 00:00:00,2200-01-01 00:00:00,239,"https://cgspace.cgiar.org/handle/10568/110000","Link summary 2"
237,1,1900-01-01 00:00:00,2200-01-01 00:00:00,240,"https://cgiar.sharepoint.com/:b:/s/CCAFS/EeoZU4YljRFBm99DnQt8v_gBf88JOMwEPxoI3w40YAU1wg?e=Cjl5rY","Link summary 1"
238,1,1900-01-01 00:00:00,2200-01-01 00:00:00,241,"https://marlo.cgiar.org/projects/CCAFS/studySummary.do?studyID=3790&cycle=Reporting&year=2020","Link summary 2"
239,1,1900-01-01 00:00:00,2200-01-01 00:00:00,242,"https://cgspace.cgiar.org/bitstream/handle/10568/111211/Philippine%20Outcome%20Study.pdf","Link summary 1"
240,1,1900-01-01 00:00:00,2200-01-01 00:00:00,243,"https://marlo.cgiar.org/projects/CCAFS/studySummary.do?studyID=3787&cycle=Reporting&year=2020","Link summary 1"
241,1,1900-01-01 00:00:00,2200-01-01 00:00:00,244,"https://cgspace.cgiar.org/handle/10568/110983","Link summary 1"
242,1,1900-01-01 00:00:00,2200-01-01 00:00:00,245,"https://cgspace.cgiar.org/handle/10568/110983","Link summary 1"
243,1,1900-01-01 00:00:00,2200-01-01 00:00:00,246,"https://cas.cgiar.org/spia/publications/shining-brighter-light-comprehensive-evidence-adoption-and-diffusion-cgiar","Link evidence 1"
244,1,1900-01-01 00:00:00,2200-01-01 00:00:00,247,"https://onlinelibrary.wiley.com/doi/10.1111/dpr.12515","Link evidence 1"
245,1,1900-01-01 00:00:00,2200-01-01 00:00:00,248,"https://cas.cgiar.org/spia/publications/shining-brighter-light-comprehensive-evidence-adoption-and-diffusion-cgiar","Link evidence 2"
246,1,1900-01-01 00:00:00,2200-01-01 00:00:00,249,"https://ebrary.ifpri.org/digital/collection/p15738coll2/id/134247","Link summary 1"
247,1,1900-01-01 00:00:00,2200-01-01 00:00:00,250,"https://academic.oup.com/cdn/article/4/Supplement_2/798/5844686","Link evidence 1"
248,1,1900-01-01 00:00:00,2200-01-01 00:00:00,251,"https://cgspace.cgiar.org/handle/10568/113398","Link summary 1"
249,1,1900-01-01 00:00:00,2200-01-01 00:00:00,252,"https://cgspace.cgiar.org/handle/10568/113398","Link summary 1"
250,1,1900-01-01 00:00:00,2200-01-01 00:00:00,253,"https://marlo.cgiar.org/projects/WLE/studySummary.do?studyID=3960&cycle=Reporting&year=2020","Link summary 1"
251,1,1900-01-01 00:00:00,2200-01-01 00:00:00,254,"https://cgiar.sharepoint.com/:w:/s/IFPRI/A4NH/EcVKGSZvxQFDhPCA4GZxrKIB0KgOrW2UN41lUJV3zkd6FA?e=nuZ9Oe","Link summary 1"
252,1,1900-01-01 00:00:00,2200-01-01 00:00:00,255,"https://cgiar.sharepoint.com/:w:/s/IFPRI/A4NH/ERgIYz2-ZCxJpA4NdtpQSeIBA4mfELIlSUq5nSXX2dstxQ?e=EFSFeQ","Link summary 2"
253,1,1900-01-01 00:00:00,2200-01-01 00:00:00,256,"https://www.dropbox.com/scl/fi/be1o7dv5m9ckoyuy58dfu/INV-009087_2020_IITA_Progress0-Narrative_revised0704.docx?dl=0&rlkey=a6dnqlncxdak3y7yaw0apculz","Link summary 3"
254,1,1900-01-01 00:00:00,2200-01-01 00:00:00,257,"https://cgiar.sharepoint.com/:w:/s/IFPRI/A4NH/ERgIYz2-ZCxJpA4NdtpQSeIBA4mfELIlSUq5nSXX2dstxQ?e=EFSFeQ","Link summary 1"
255,1,1900-01-01 00:00:00,2200-01-01 00:00:00,258,"https://doi.org/10.3390/su13031142","Link summary 1"
256,1,1900-01-01 00:00:00,2200-01-01 00:00:00,259,"https://www.foreststreesagroforestry.org/wp-content/uploads/2021/02/FTA-ISC16-Item-3-Doc-2-FTA_CH1_5_ISC_Report.pdf","Link summary 1"
257,1,1900-01-01 00:00:00,2200-01-01 00:00:00,260,"https://www.foreststreesagroforestry.org/wp-content/uploads/2021/02/FTA-ISC16-Item-3-Doc-2-FTA_CH1_5_ISC_Report.pdf","Link summary 1"
258,1,1900-01-01 00:00:00,2200-01-01 00:00:00,261,"https://www.foreststreesagroforestry.org/wp-content/uploads/2021/02/FTA-ISC16-Item-3-Doc-2-FTA_CH1_5_ISC_Report.pdf","Link summary 1"
259,1,1900-01-01 00:00:00,2200-01-01 00:00:00,262,"https://www.foreststreesagroforestry.org/wp-content/uploads/2021/02/FTA-ISC16-Item-3-Doc-2-FTA_CH1_5_ISC_Report.pdf","Link summary 1"
260,1,1900-01-01 00:00:00,2200-01-01 00:00:00,263,"https://www.foreststreesagroforestry.org/wp-content/uploads/2021/02/FTA-ISC16-Item-3-Doc-2-FTA_CH1_5_ISC_Report.pdf","Link summary 1"
261,1,1900-01-01 00:00:00,2200-01-01 00:00:00,264,"https://nettsteder.regjeringen.no/nicfi/files/2020/06/Emission-Reduction-Report-for-the-Indonesia-Norway-Partnership_15052019_cetak_FINALVERSION.pdf","Link summary 1"
262,1,1900-01-01 00:00:00,2200-01-01 00:00:00,265,"https://www.foreststreesagroforestry.org/wp-content/uploads/2021/02/FTA-ISC16-Item-3-Doc-2-FTA_CH1_5_ISC_Report.pdf","Link summary 2"
263,1,1900-01-01 00:00:00,2200-01-01 00:00:00,266,"https://foresthints.news/climate-partnership-bearing-fruit-rbp-to-do-list/","Link summary 1"
264,1,1900-01-01 00:00:00,2200-01-01 00:00:00,267,"https://www.foreststreesagroforestry.org/wp-content/uploads/2021/02/FTA-ISC16-Item-3-Doc-2-FTA_CH1_5_ISC_Report.pdf","Link summary 2"
265,1,1900-01-01 00:00:00,2200-01-01 00:00:00,268,"https://www.foreststreesagroforestry.org/wp-content/uploads/2021/02/FTA-ISC16-Item-3-Doc-2-FTA_CH1_5_ISC_Report.pdf","Link summary 1"
266,1,1900-01-01 00:00:00,2200-01-01 00:00:00,269,"https://doi.org/10.3390/su13031142","Link summary 1"
267,1,1900-01-01 00:00:00,2200-01-01 00:00:00,270,"https://doi.org/10.3390/su13031142","Link summary 1"
268,1,1900-01-01 00:00:00,2200-01-01 00:00:00,271,"https://doi.org/10.3390/su13031142","Link summary 1"
269,1,1900-01-01 00:00:00,2200-01-01 00:00:00,272,"https://www.foreststreesagroforestry.org/wp-content/uploads/2021/02/FTA-ISC16-Item-3-Doc-2-FTA_CH1_5_ISC_Report.pdf","Link evidence 2"
270,1,1900-01-01 00:00:00,2200-01-01 00:00:00,273,"https://repository.cimmyt.org/bitstream/handle/10883/20837/61703.pdf?sequence=4&isAllowed=y","Link summary 1"
271,1,1900-01-01 00:00:00,2200-01-01 00:00:00,274,"https://doi.org/10.1038/s41598-020-75181-8","Link summary 1"
272,1,1900-01-01 00:00:00,2200-01-01 00:00:00,275,"https://cas.cgiar.org/sites/default/files/images/Publications/Ethiopia%20Strategic%20Review%20SPIA%202020.pdf","Link summary 2"
273,1,1900-01-01 00:00:00,2200-01-01 00:00:00,276,"https://www.icarda.org/","Link summary 3"
274,1,1900-01-01 00:00:00,2200-01-01 00:00:00,277,"https://doi.org/10.1080/14735903.2020.1794490","Link summary 1"
275,1,1900-01-01 00:00:00,2200-01-01 00:00:00,278,"https://www.tandfonline.com/doi/full/10.1080/14735903.2020.1794490","Link summary 2"
276,1,1900-01-01 00:00:00,2200-01-01 00:00:00,279,"https://doi.org/10.1038/s41598-020-75181-8","Link summary 1"
277,1,1900-01-01 00:00:00,2200-01-01 00:00:00,280,"https://doi.org/10.1111/1477-8947.12197","Link summary 1"
278,1,1900-01-01 00:00:00,2200-01-01 00:00:00,281,"https://doi.org/10.1080/14735903.2020.1794490","Link summary 1"
279,1,1900-01-01 00:00:00,2200-01-01 00:00:00,282,"https://doi.org/10.1016/j.fcr.2020.107757","Link summary 1"
280,1,1900-01-01 00:00:00,2200-01-01 00:00:00,283,"https://repository.cimmyt.org/bitstream/handle/10883/4822/57826.pdf?sequence=4&isAllowed=y","Link summary 2"
281,1,1900-01-01 00:00:00,2200-01-01 00:00:00,284,"https://doi.org/10.1016/j.fcr.2020.107742","Link summary 1"
282,1,1900-01-01 00:00:00,2200-01-01 00:00:00,285,"https://doi.org/10.1016/j.chieco.2018.10.006","Link summary 1"
283,1,1900-01-01 00:00:00,2200-01-01 00:00:00,286,"https://doi.org/10.1038/s41893-020-0500-2","Link summary 1"
284,1,1900-01-01 00:00:00,2200-01-01 00:00:00,287,"https://doi.org/10.1038/s41598-020-79883-x","Link summary 2"
285,1,1900-01-01 00:00:00,2200-01-01 00:00:00,288,"https://repository.cimmyt.org/handle/10883/21292","Link summary 1"
286,1,1900-01-01 00:00:00,2200-01-01 00:00:00,289,"https://doi.org/10.1080/14735903.2020.1823699","Link summary 1"
287,1,1900-01-01 00:00:00,2200-01-01 00:00:00,290,"https://doi.org/10.1016/j.foodpol.2020.101941","Link summary 1"
288,1,1900-01-01 00:00:00,2200-01-01 00:00:00,291,"https://simlesa.cimmyt.org/where-we-work/ethiopia/","Link summary 2"
289,1,1900-01-01 00:00:00,2200-01-01 00:00:00,292,"https://www.cropj.com/zaidi_14_8_2020_1264_1274.pdf","Link summary 1"
290,1,1900-01-01 00:00:00,2200-01-01 00:00:00,293,"https://www.cropj.com/zaidi_14_8_2020_1264_1274.pdf","Link summary 2"
291,1,1900-01-01 00:00:00,2200-01-01 00:00:00,294,"https://www.cimmyt.org/news/stress-resilient-maize-a-big-relief-for-indian-farmers/","Link summary 3"
292,1,1900-01-01 00:00:00,2200-01-01 00:00:00,295,"https://doi.org/10.1016/j.agee.2020.106898","Link summary 1"
293,1,1900-01-01 00:00:00,2200-01-01 00:00:00,296,"https://doi.org/10.1016/j.fcr.2019.107693","Link summary 1"
294,1,1900-01-01 00:00:00,2200-01-01 00:00:00,297,"http://dx.doi.org/10.1136/bmjgh-2020-002705","Link summary 1"
295,1,1900-01-01 00:00:00,2200-01-01 00:00:00,298,"https://cas.cgiar.org/sites/default/files/images/Publications/Ethiopia%20Strategic%20Review%20SPIA%202020.pdf","Link summary 1"
296,1,1900-01-01 00:00:00,2200-01-01 00:00:00,299,"https://www.cgiar.org/news-events/news/new-study-cgiar-innovations-reach-nearly-80-percent-of-ethiopias-rural-households/","Link summary 2"
297,1,1900-01-01 00:00:00,2200-01-01 00:00:00,300,"https://doi.org/10.1111/ajae.12151","Link summary 1"
298,1,1900-01-01 00:00:00,2200-01-01 00:00:00,301,"https://ssrn.com/abstract=3592455","Link summary 1"
299,1,1900-01-01 00:00:00,2200-01-01 00:00:00,361,"https://hdl.handle.net/10568/108052","Link summary 1"
300,1,1900-01-01 00:00:00,2200-01-01 00:00:00,362,"https://hdl.handle.net/10568/108052"">train","Link2 brief 2"
301,1,1900-01-01 00:00:00,2200-01-01 00:00:00,363,"https://cgspace.cgiar.org/bitstream/handle/10568/110396/Investment%20Oriented%20Outcome%20Pathways%20Report.pdf?sequence=5&isAllowed=y","Link evidence 1"
302,1,1900-01-01 00:00:00,2200-01-01 00:00:00,364,"https://hdl.handle.net/10568/111170","Link evidence 2"
303,1,1900-01-01 00:00:00,2200-01-01 00:00:00,365,"https://cgspace.cgiar.org/bitstream/handle/10568/110396/Investment%20Oriented%20Outcome%20Pathways%20Report.pdf?sequence=5&isAllowed=y"">influenced","Link2 evidence 3"
304,1,1900-01-01 00:00:00,2200-01-01 00:00:00,366,"https://hdl.handle.net/10568/111170"">100","Link2 evidence 4"
305,1,1900-01-01 00:00:00,2200-01-01 00:00:00,367,"https://www.dropbox.com/sh/vbufqjnv9qhqc7e/AADjwWn_VsfoAywFA8oazRh5a?dl=0","Link summary 1"
306,1,1900-01-01 00:00:00,2200-01-01 00:00:00,368,"https://www.dropbox.com/sh/vbufqjnv9qhqc7e/AADjwWn_VsfoAywFA8oazRh5a?dl=0"">40%","Link2 brief 2"
307,1,1900-01-01 00:00:00,2200-01-01 00:00:00,369,"www.dropbox.com/sh/vbufqjnv9qhqc7e/AADjwWn_VsfoAywFA8oazRh5a?dl=0"">40%","Link2 brief 3"
308,1,1900-01-01 00:00:00,2200-01-01 00:00:00,370,"https://cgspace.cgiar.org/bitstream/handle/10568/67903/05outcomecase.pdf?sequence=3","Link summary 1"
309,1,1900-01-01 00:00:00,2200-01-01 00:00:00,371,"https://cgspace.cgiar.org/handle/10568/110000","Link summary 2"
310,1,1900-01-01 00:00:00,2200-01-01 00:00:00,372,"https://cgspace.cgiar.org/bitstream/handle/10568/67903/05outcomecase.pdf?sequence=3"">7","Link2 brief 3"
311,1,1900-01-01 00:00:00,2200-01-01 00:00:00,373,"https://cgspace.cgiar.org/handle/10568/110000"">impact","Link2 brief 4"
312,1,1900-01-01 00:00:00,2200-01-01 00:00:00,374,"https://cgiar.sharepoint.com/:b:/s/CCAFS/EeoZU4YljRFBm99DnQt8v_gBf88JOMwEPxoI3w40YAU1wg?e=Cjl5rY","Link summary 1"
313,1,1900-01-01 00:00:00,2200-01-01 00:00:00,375,"https://marlo.cgiar.org/projects/CCAFS/studySummary.do?studyID=3790&cycle=Reporting&year=2020","Link summary 2"
314,1,1900-01-01 00:00:00,2200-01-01 00:00:00,376,"https://cgiar.sharepoint.com/:b:/s/CCAFS/EeoZU4YljRFBm99DnQt8v_gBf88JOMwEPxoI3w40YAU1wg?e=Cjl5rY"">implementing","Link2 brief 3"
315,1,1900-01-01 00:00:00,2200-01-01 00:00:00,377,"https://marlo.cgiar.org/projects/CCAFS/studySummary.do?studyID=3790&cycle=Reporting&year=2020"">800,000","Link2 brief 4"
316,1,1900-01-01 00:00:00,2200-01-01 00:00:00,378,"https://cgspace.cgiar.org/bitstream/handle/10568/111211/Philippine%20Outcome%20Study.pdf","Link summary 1"
317,1,1900-01-01 00:00:00,2200-01-01 00:00:00,379,"https://cgspace.cgiar.org/bitstream/handle/10568/111211/Philippine%20Outcome%20Study.pdf"">Outputs","Link2 brief 2"
318,1,1900-01-01 00:00:00,2200-01-01 00:00:00,380,"https://marlo.cgiar.org/projects/CCAFS/studySummary.do?studyID=3787&cycle=Reporting&year=2020","Link summary 1"
319,1,1900-01-01 00:00:00,2200-01-01 00:00:00,381,"https://marlo.cgiar.org/projects/CCAFS/studySummary.do?studyID=3787&cycle=Reporting&year=2020"">expanded
low-emission","Link2 brief 2"
320,1,1900-01-01 00:00:00,2200-01-01 00:00:00,382,"https://cgspace.cgiar.org/handle/10568/110983","Link summary 1"
321,1,1900-01-01 00:00:00,2200-01-01 00:00:00,383,"https://cgspace.cgiar.org/handle/10568/110983"">CCAFS","Link2 brief 2"
322,1,1900-01-01 00:00:00,2200-01-01 00:00:00,384,"https://cgspace.cgiar.org/handle/10568/110983","Link summary 1"
323,1,1900-01-01 00:00:00,2200-01-01 00:00:00,385,"https://cgspace.cgiar.org/handle/10568/110983"">CCAFS
impact","Link2 brief 2"
324,1,1900-01-01 00:00:00,2200-01-01 00:00:00,386,"https://cas.cgiar.org/spia/publications/shining-brighter-light-comprehensive-evidence-adoption-and-diffusion-cgiar","Link evidence 1"
325,1,1900-01-01 00:00:00,2200-01-01 00:00:00,387,"https://cas.cgiar.org/spia/publications/shining-brighter-light-comprehensive-evidence-adoption-and-diffusion-cgiar"">SPIA
study</a>","Link2 evidence 2"
326,1,1900-01-01 00:00:00,2200-01-01 00:00:00,388,"https://onlinelibrary.wiley.com/doi/10.1111/dpr.12515","Link evidence 1"
327,1,1900-01-01 00:00:00,2200-01-01 00:00:00,389,"https://cas.cgiar.org/spia/publications/shining-brighter-light-comprehensive-evidence-adoption-and-diffusion-cgiar","Link evidence 2"
328,1,1900-01-01 00:00:00,2200-01-01 00:00:00,390,"https://onlinelibrary.wiley.com/doi/10.1111/dpr.12515"">Ethiopia</a>","Link2 evidence 3"
329,1,1900-01-01 00:00:00,2200-01-01 00:00:00,391,"https://cas.cgiar.org/spia/publications/shining-brighter-light-comprehensive-evidence-adoption-and-diffusion-cgiar"">SPIA
study</a>","Link2 evidence 4"
330,1,1900-01-01 00:00:00,2200-01-01 00:00:00,392,"https://ebrary.ifpri.org/digital/collection/p15738coll2/id/134247","Link summary 1"
331,1,1900-01-01 00:00:00,2200-01-01 00:00:00,393,"https://ebrary.ifpri.org/digital/collection/p15738coll2/id/134247"">ex","Link2 brief 2"
332,1,1900-01-01 00:00:00,2200-01-01 00:00:00,394,"https://academic.oup.com/cdn/article/4/Supplement_2/798/5844686","Link evidence 1"
333,1,1900-01-01 00:00:00,2200-01-01 00:00:00,395,"https://academic.oup.com/cdn/article/4/Supplement_2/798/5844686","Link2 evidence 2"
334,1,1900-01-01 00:00:00,2200-01-01 00:00:00,396,"https://cgspace.cgiar.org/handle/10568/113398","Link summary 1"
335,1,1900-01-01 00:00:00,2200-01-01 00:00:00,397,"https://cgspace.cgiar.org/handle/10568/113398"">external","Link2 brief 2"
336,1,1900-01-01 00:00:00,2200-01-01 00:00:00,398,"https://cgspace.cgiar.org/handle/10568/113398","Link summary 1"
337,1,1900-01-01 00:00:00,2200-01-01 00:00:00,399,"https://cgspace.cgiar.org/handle/10568/113398"">evaluation</a> estimated","Link2 brief 2"
338,1,1900-01-01 00:00:00,2200-01-01 00:00:00,400,"https://marlo.cgiar.org/projects/WLE/studySummary.do?studyID=3960&cycle=Reporting&year=2020","Link summary 1"
339,1,1900-01-01 00:00:00,2200-01-01 00:00:00,401,"https://marlo.cgiar.org/projects/WLE/studySummary.do?studyID=3960&cycle=Reporting&year=2020"">OICR</a>).","Link2 brief 2"
340,1,1900-01-01 00:00:00,2200-01-01 00:00:00,402,"https://cgiar.sharepoint.com/:w:/s/IFPRI/A4NH/EcVKGSZvxQFDhPCA4GZxrKIB0KgOrW2UN41lUJV3zkd6FA?e=nuZ9Oe","Link summary 1"
341,1,1900-01-01 00:00:00,2200-01-01 00:00:00,403,"https://cgiar.sharepoint.com/:w:/s/IFPRI/A4NH/ERgIYz2-ZCxJpA4NdtpQSeIBA4mfELIlSUq5nSXX2dstxQ?e=EFSFeQ","Link summary 2"
342,1,1900-01-01 00:00:00,2200-01-01 00:00:00,404,"https://www.dropbox.com/scl/fi/be1o7dv5m9ckoyuy58dfu/INV-009087_2020_IITA_Progress0-Narrative_revised0704.docx?dl=0&rlkey=a6dnqlncxdak3y7yaw0apculz","Link summary 3"
343,1,1900-01-01 00:00:00,2200-01-01 00:00:00,405,"https://cgiar.sharepoint.com/:w:/s/IFPRI/A4NH/EcVKGSZvxQFDhPCA4GZxrKIB0KgOrW2UN41lUJV3zkd6FA?e=nuZ9Oe"">the","Link2 brief 4"
344,1,1900-01-01 00:00:00,2200-01-01 00:00:00,406,"https://cgiar.sharepoint.com/:w:/s/IFPRI/A4NH/ERgIYz2-ZCxJpA4NdtpQSeIBA4mfELIlSUq5nSXX2dstxQ?e=EFSFeQ"">Global","Link2 brief 5"
345,1,1900-01-01 00:00:00,2200-01-01 00:00:00,407,"https://www.dropbox.com/scl/fi/be1o7dv5m9ckoyuy58dfu/INV-009087_2020_IITA_Progress0-Narrative_revised0704.docx?dl=0&rlkey=a6dnqlncxdak3y7yaw0apculz"">donor","Link2 brief 6"
346,1,1900-01-01 00:00:00,2200-01-01 00:00:00,408,"www.dropbox.com/scl/fi/be1o7dv5m9ckoyuy58dfu/INV-009087_2020_IITA_Progress0-Narrative_revised0704.docx?dl=0&rlkey=a6dnqlncxdak3y7yaw0apculz"">donor","Link2 brief 7"
347,1,1900-01-01 00:00:00,2200-01-01 00:00:00,409,"https://cgiar.sharepoint.com/:w:/s/IFPRI/A4NH/ERgIYz2-ZCxJpA4NdtpQSeIBA4mfELIlSUq5nSXX2dstxQ?e=EFSFeQ","Link summary 1"
348,1,1900-01-01 00:00:00,2200-01-01 00:00:00,410,"https://cgiar.sharepoint.com/:w:/s/IFPRI/A4NH/ERgIYz2-ZCxJpA4NdtpQSeIBA4mfELIlSUq5nSXX2dstxQ?e=EFSFeQ"">Global","Link2 brief 2"
349,1,1900-01-01 00:00:00,2200-01-01 00:00:00,411,"https://doi.org/10.3390/su13031142","Link summary 1"
350,1,1900-01-01 00:00:00,2200-01-01 00:00:00,412,"https://doi.org/10.3390/su13031142""><strong>https://doi.org/10.3390/su13031142</strong></a></p></td></tr></tbody></table>","Link2 brief 2"
351,1,1900-01-01 00:00:00,2200-01-01 00:00:00,413,"https://doi.org/10.3390/su13031142</strong></a></p></td></tr></tbody></table>","Link2 brief 3"
352,1,1900-01-01 00:00:00,2200-01-01 00:00:00,414,"https://www.foreststreesagroforestry.org/wp-content/uploads/2021/02/FTA-ISC16-Item-3-Doc-2-FTA_CH1_5_ISC_Report.pdf","Link summary 1"
353,1,1900-01-01 00:00:00,2200-01-01 00:00:00,415,"https://www.foreststreesagroforestry.org/wp-content/uploads/2021/02/FTA-ISC16-Item-3-Doc-2-FTA_CH1_5_ISC_Report.pdf"">FTA","Link2 brief 2"
354,1,1900-01-01 00:00:00,2200-01-01 00:00:00,416,"www.foreststreesagroforestry.org/wp-content/uploads/2021/02/FTA-ISC16-Item-3-Doc-2-FTA_CH1_5_ISC_Report.pdf"">FTA","Link2 brief 3"
355,1,1900-01-01 00:00:00,2200-01-01 00:00:00,417,"https://www.foreststreesagroforestry.org/publications/research-publication/?title=central-africa-humid-tropics-transect-sentinel-landscape-cafhut-a-stocktaking-pilot-study&id=11463_18898</p>","Link2 brief 1"
356,1,1900-01-01 00:00:00,2200-01-01 00:00:00,418,"www.foreststreesagroforestry.org/publications/research-publication/?title=central-africa-humid-tropics-transect-sentinel-landscape-cafhut-a-stocktaking-pilot-study&id=11463_18898</p>","Link2 brief 2"
