pk_id_policy_info,version,date_from,date_to,id,"policy_title","pdf","pk","Gender","Youth","CapDev","Climate","description"
428,1,1900-01-01 00:00:00,2200-01-01 00:00:00,624,"National level policy for sustainable cattle production in Colombia",,"624_150","1 - Significant","1 - Significant","1 - Significant","1 - Significant","The policy has been drafted, with inputs from CGIAR scientists. It will be the first official document to define what environmentally, economically and socially sustainable cattle production means for Colombia."
429,1,1900-01-01 00:00:00,2200-01-01 00:00:00,625,"USAID invests USD$30 million in scaling up of Participatory Rangeland Management (PRM) in Ethiopia ",,"625_150","0 - Not Targeted","0 - Not Targeted","0 - Not Targeted","0 - Not Targeted","Participatory rangeland management (PRM) is an innovation developed by ILRI and partners in Ethiopia. USAID is investing USD$30 million in scaling up PRM through its Resilience in Pastoral Areas project. "
430,1,1900-01-01 00:00:00,2200-01-01 00:00:00,631,"Policy options for mitigating impacts of COVID-19 on domestic rice value chains and food security in West Africa",,"631_285","0 - Not Targeted","0 - Not Targeted","0 - Not Targeted","0 - Not Targeted","We build on evidence to propose policy options to help West African governments mitigate the impacts of the COVID-19 crisis on food security."
431,1,1900-01-01 00:00:00,2200-01-01 00:00:00,632,"Near Real-Time Data in Support of National Fisheries Strategy in Timor Leste",,"632_155","0 - Not Targeted","0 - Not Targeted","2 - Principal","2 - Principal","The PeskAAS system developed under CGIAR Inspire Challenge was used to provide crucial characterization of the fisheries of Timor-Leste prior to the drafting of the new fisheries strategy and law."
432,1,1900-01-01 00:00:00,2200-01-01 00:00:00,633,"Stop Covid-19 Crisis Morphing into A Food Crisis: Support To Africa’s Rice Sector",,"633_285","0 - Not Targeted","0 - Not Targeted","0 - Not Targeted","1 - Significant","The paper aims to inform decision-makers and other stakeholders in the rice sector in Sub-Saharan Africa about the potential impact of the COVID19 crisis to trigger actions. "
433,1,1900-01-01 00:00:00,2200-01-01 00:00:00,635,"Ethiopian Biodiversity Institute investment of USD 70,000 in in-situ conservation (based on utilization) following community-based breeding program guidelines",,"635_150","0 - Not Targeted","0 - Not Targeted","0 - Not Targeted","0 - Not Targeted","Ethiopian Biodiversity Institute has a mandate to conserve national animal genetic resources. They have invested in implementation of community-based breeding programs (CBBPs) for low input systems using the ICARDA guidelines."
434,1,1900-01-01 00:00:00,2200-01-01 00:00:00,639,"Enhanced resilience through the use of seasonal forecasts implemented by the National Civil Aviation and Meteorology Agency of Senegal (ANACIM)",,"639_146","2 - Principal","1 - Significant","1 - Significant","2 - Principal","The use of seasonal forecasts is enhancing farmers' resilience by increasing farm productivity, profitability, and income in Senegal.   This is a new strategy being implemented by the National Civil Aviation and Meteorology Agency of Senegal (ANACIM)"
435,1,1900-01-01 00:00:00,2200-01-01 00:00:00,647,"Climate-induced heat stress incorporated in Ugandan government strategies supported by the Prime Minister Delivery Unit (PMDU)",,"647_150","0 - Not Targeted","0 - Not Targeted","1 - Significant","2 - Principal","The PMDU has expressed the intention to support the incorporation of heat stress issues into government policies and strategies and implementation "
436,1,1900-01-01 00:00:00,2200-01-01 00:00:00,651,"Conservation Agriculture for Sustainable Intensification (CASI) in Eastern India",,"651_152","1 - Significant","1 - Significant","2 - Principal","1 - Significant","Policy brief by ICAR, CIMMYT & partners lays out clear case to policy-makers about the benefits of CASI plus a road map for accelerating its adoption in Eastern India."
437,1,1900-01-01 00:00:00,2200-01-01 00:00:00,659,"Gather evidence on soil and root health challenges in 5 CWANA countries and initiating policy action",,"659_152","1 - Significant","0 - Not Targeted","1 - Significant","1 - Significant","Soil Borne Diseases research focuses on diseases attaching to root systems. Healthy roots store more CO2; reduce negative impacts of climate change. Current national policies do not reflect this."
438,1,1900-01-01 00:00:00,2200-01-01 00:00:00,662,"Inception meeting for the development of The Gambia Livestock Master Plan by the Ministry of Agriculture",,"662_150","0 - Not Targeted","0 - Not Targeted","0 - Not Targeted","0 - Not Targeted","The Livestock Master Plan inception process for The Gambia was launched in November 2020. ILRI leads the modelling component and sits on the technical committee (see https://www.ilri.org/livestock-master-plans for more information)."
439,1,1900-01-01 00:00:00,2200-01-01 00:00:00,663,"Inception meeting for the development of the state of Odisha, India, Livestock Master Plan",,"663_150","0 - Not Targeted","0 - Not Targeted","0 - Not Targeted","0 - Not Targeted","The livestock master plan development process for the state of Odisha, India, was launched in October 2020. ILRI leads the modelling component and sits on the technical committee (see https://www.ilri.org/livestock-master-plans). "
440,1,1900-01-01 00:00:00,2200-01-01 00:00:00,664,"Concept Note design (led by the African Union Inter-African Bureau for Animal Resources) for next-generation Livestock Master Plans",,"664_150","0 - Not Targeted","0 - Not Targeted","0 - Not Targeted","0 - Not Targeted","AU-IBAR is now supporting the development of LMPs in 11 African countries, by providing technical expertise itself and funding ILRI to co-develop proposals with these countries."
441,1,1900-01-01 00:00:00,2200-01-01 00:00:00,665,"Contribution to the curricula for Master's and PhD degrees in agricultural extension (to be used by 63 universities), India",,"665_147","1 - Significant","0 - Not Targeted","2 - Principal","1 - Significant",
442,1,1900-01-01 00:00:00,2200-01-01 00:00:00,666,"Nutrition cards developed by ILRI and partners adopted by Government of Rwanda in its own community health workers curriculum",,"666_150","0 - Not Targeted","0 - Not Targeted","0 - Not Targeted","0 - Not Targeted","Government of Rwanda adopted nutrition cards developed by ILRI and partners (through a Feed the Future Innovations Lab for Livestock Systems research project) in its own community health workers curriculum."
443,1,1900-01-01 00:00:00,2200-01-01 00:00:00,668,"Engagement with Kenya Dairy Board on ex-ante impact assessment of proposed new regulations governing the national dairy sector",,"668_150","0 - Not Targeted","0 - Not Targeted","0 - Not Targeted","0 - Not Targeted","The ILRI contribution used a methodology adjusted from Kaitibie et al (2010). The report on data collected from milk traders will be finalized in 2021 (delayed due to COVID-19)."
444,1,1900-01-01 00:00:00,2200-01-01 00:00:00,669,"Contribution to the curricula of Bachelor’s, postgraduate diploma and Master’s degrees in Extension in Sustainable Agriculture, University of the Free State, South Africa",,"669_147","1 - Significant","0 - Not Targeted","2 - Principal","1 - Significant",
445,1,1900-01-01 00:00:00,2200-01-01 00:00:00,673,"Ethiopia adopts WLE/IWMI suggestions on valuing multiple uses of water in its new water policy",,"673_148","0 - Not Targeted","0 - Not Targeted","0 - Not Targeted","1 - Significant","WLE/IWMI worked with the Ministries of Agriculture and of Water, Irrigation and Electricity to contribute to policy review processes, leading to draft policy document on irrigation."
446,1,1900-01-01 00:00:00,2200-01-01 00:00:00,676,"Uzbekistan Presidential Resolutions #5742 and #4919 shift subsidies from energy to water saving in lift irrigation schemes",,"676_148","1 - Significant","1 - Significant","1 - Significant","1 - Significant","Shift in subsidies from energy to water saving technologies in lift irrigated areas."
447,1,1900-01-01 00:00:00,2200-01-01 00:00:00,677,"Community Development Management Plan for Hanshak Nyongoro community conservancy, Kenya",,"677_147","0 - Not Targeted","0 - Not Targeted","1 - Significant","0 - Not Targeted",
448,1,1900-01-01 00:00:00,2200-01-01 00:00:00,682,"Improve Nepalese mechanization policy: Focus on appropriate-scale and gender equality",,"682_152","1 - Significant","0 - Not Targeted","0 - Not Targeted","1 - Significant","WHEAT/MAIZE scientists recommend 3 strategies to promote responsible agricultural mechanization - and that policymakers implement female-targeted farm mechanization programs, to enhance the level of small-scale mechanization in Nepal's hilly regions."
449,1,1900-01-01 00:00:00,2200-01-01 00:00:00,683,"Ethiopian Government scales up conservation agriculture-based sustainable intensification systems (CASI) via extension policy",,"683_153","1 - Significant","1 - Significant","1 - Significant","1 - Significant","The Ethiopian Ministry of Agriculture adopted CASI as part of its extension package, focused on maize-based systems, and cascaded it to regional agriculture bureaus for implementation in 2019."
450,1,1900-01-01 00:00:00,2200-01-01 00:00:00,684,"Improve Nepalese mechanization policy: Focus on appropriate-scale and gender equality",,"684_153","1 - Significant","0 - Not Targeted","0 - Not Targeted","1 - Significant","MAIZE scientists recommend 3 strategies to promote responsible agricultural mechanization - and that policymakers implement female-targeted farm mechanization programs, to enhance the level of small-scale mechanization in Nepal's hilly regions"
451,1,1900-01-01 00:00:00,2200-01-01 00:00:00,685,"Reducing Poverty in South Asia by accelerating irrigation Intensification by influencing groundwater pricing policy in Bangladesh, East India and Nepal",,"685_153","1 - Significant","0 - Not Targeted","0 - Not Targeted","1 - Significant","Groundwater irrigation plays a critical role in supporting food security, in Eastern Indo-Gangetic Plains region , many farmers lack access to affordable groundwater supply."
452,1,1900-01-01 00:00:00,2200-01-01 00:00:00,686,"Freedom to act in Moroccan seed sector improves wheat varietal replacement",,"686_152","0 - Not Targeted","0 - Not Targeted","0 - Not Targeted","0 - Not Targeted","WHEAT seed system research was a significant input to Morocco Gov revamping of the national seed business; 300 new seed businesses established."
453,1,1900-01-01 00:00:00,2200-01-01 00:00:00,687,"Government of Sri Lanka revises Food for Assets program to be more nutrition-sensitive based on guidance from A4NH and the World Food Program",,"687_149","1 - Significant","0 - Not Targeted","1 - Significant","0 - Not Targeted","Type of social protection program, coupled with behavior change communication on agriculture, nutrition and well-being, designed to build resilience of smallholder farmers and promote positive health and nutrition behavior changes. "
454,1,1900-01-01 00:00:00,2200-01-01 00:00:00,688,"Cysticercosis included in the National One Health Strategic Plan for Kenya",,"688_149","0 - Not Targeted","0 - Not Targeted","1 - Significant","0 - Not Targeted","Kenya finalized its One Health Strategic Plan to guide one health prioritization in the country. Cysticercosis is now part of this due to evidence generated by A4NH researchers."
455,1,1900-01-01 00:00:00,2200-01-01 00:00:00,692,"Lloyd's Register Foundation invested in developing curriculum on food safety in informal markets as part of continuing professional development value chain training for the East African Community (EAC)",,"692_149","0 - Not Targeted","0 - Not Targeted","2 - Principal","0 - Not Targeted","Updated curriculum will support broader East African Community efforts in implementing its Food Safety Strategy. ILRI leads the curriculum update process and provides technical support on implementation.   
"
456,1,1900-01-01 00:00:00,2200-01-01 00:00:00,693,"Commitment from Government of Assam (India) to scale a combined intervention to improve food safety in informal dairy and pork value chains ",,"693_149","0 - Not Targeted","0 - Not Targeted","2 - Principal","0 - Not Targeted","The World Bank and Government of Assam have co-invested US$262 million to scale a food safety intervention designed and tested by ILRI in informal dairy and pork value chains.
"
457,1,1900-01-01 00:00:00,2200-01-01 00:00:00,694,"Faster access to improved varieties for smallholder farmers growing wheat on 40 million ha in South Asian countries",,"694_152","0 - Not Targeted","0 - Not Targeted","1 - Significant","0 - Not Targeted","National variety release policy procedure change: Breeding-to-variety release cycle cut by 2 years in India thanks to phenotyping and meta-GWAS for four key traits, including heat tolerance and two diseases."
458,1,1900-01-01 00:00:00,2200-01-01 00:00:00,698,"Strategy document supported by UKAID and GIZ on gender and inclusion in social protection responses during COVID-19",,"698_147","2 - Principal","0 - Not Targeted","0 - Not Targeted","0 - Not Targeted","This document provides key considerations and examples of how gender and social inclusion can be integrated into potential COVID-19 response options/strategies via existing social protection and humanitarian programs."
459,1,1900-01-01 00:00:00,2200-01-01 00:00:00,702,"Bihar’s Ministry of Agriculture makes commitment to scale zinc biofortified wheat seed production through the public sector in India",,"702_149","0 - Not Targeted","0 - Not Targeted","1 - Significant","0 - Not Targeted","The State Government of Bihar will help increase the production of biofortified zinc wheat seed by leveraging the capacity of Bihar’s State Seed Corporation, local agricultural universities and farm schools."
460,1,1900-01-01 00:00:00,2200-01-01 00:00:00,703,"Nigeria federal and state-level governments incorporated biofortification scaling strategies for vitamin A maize and vitamin A cassava",,"703_149","0 - Not Targeted","1 - Significant","0 - Not Targeted","0 - Not Targeted","Federal Ministry procured Vitamin A maize and cassava (VAM/VAC) seeds for input subsidy program; three state governments allocated budgets for VAC stem distribution; Home-Grown School Feeding Program partnership initiated."
461,1,1900-01-01 00:00:00,2200-01-01 00:00:00,704,"Government of Tanzania issues guidelines for biofortification to ensure inclusion and scale-up along the value chain",,"704_149","0 - Not Targeted","0 - Not Targeted","1 - Significant","0 - Not Targeted","Ministry of Agriculture and collaborators prepared guidelines to enable stakeholders to plan, implement and manage various biofortification initiatives from seed variety development to crop production, processing, storage, distribution and consumption."
462,1,1900-01-01 00:00:00,2200-01-01 00:00:00,706," Contribution to COVID-19 Gender and Social Protection Guidance Note of the Australian Government",,"706_147","2 - Principal","0 - Not Targeted","0 - Not Targeted","0 - Not Targeted","This guidance note aims to support staff of the Australian Department of Foreign Affairs and Trade in implementing gender-sensitive social protection programming as part of a COVID-19 response program."
463,1,1900-01-01 00:00:00,2200-01-01 00:00:00,707,"Contribution to the development of the Forest Stewardship Council Policy on Conversion",,"707_151","0 - Not Targeted","0 - Not Targeted","1 - Significant","1 - Significant","FTA contributed to the development of the policy which provides FSC’s general position and fundamental principles on conversion of natural forests and High Conservation Value areas to other land uses.
"
464,1,1900-01-01 00:00:00,2200-01-01 00:00:00,708,"The European Union is proposing that 10% of natural and semi-natural habitats in agricultural landscapes be conserved",,"708_148","0 - Not Targeted","0 - Not Targeted","1 - Significant","1 - Significant","Agricultural landscape biodiversity targets were included in the European Union Biodiversity Strategy for 2030, reflecting the ambition of the Convention on Biological Diversity "
465,1,1900-01-01 00:00:00,2200-01-01 00:00:00,709,"Technology standards and recommendations for operationalizing agricultural data protection",,"709_155","N/A - Not applicable","N/A - Not applicable","1 - Significant","N/A - Not applicable","Guidance linking data protection policies (e.g. GDPR) and ethical frameworks to relevant formal technology standards (e.g. NIST, ISO) for implementing data protection infrastructure, and a framework for assessing risk .   "
466,1,1900-01-01 00:00:00,2200-01-01 00:00:00,710,"Contribution to the adoption of the Banjul Tree Cover Resolution in the Gambia",,"710_151","1 - Significant","1 - Significant","1 - Significant","2 - Principal","The Resolution aims to increase tree cover and calls for an agroforestry policy, the institutionalization of tree ownership and rights, and the prioritization of high value, locally adaptable tree species"
467,1,1900-01-01 00:00:00,2200-01-01 00:00:00,711,"Support in the development of the Green Growth Plan for Indonesia's Aceh Province",,"711_151","2 - Principal","2 - Principal","1 - Significant","2 - Principal","ICRAF supported the development of a plan to achieve the sustainable development goals through green economic growth from land-based renewable resources and support nationally determined contributions. "
468,1,1900-01-01 00:00:00,2200-01-01 00:00:00,712,"FTA recommendation on Intersectoral cooperation among government agencies adopted in provincial regulation on forest management in Indonesia's West Nusa Tenggara",,"712_151","1 - Significant","1 - Significant","1 - Significant","1 - Significant",
469,1,1900-01-01 00:00:00,2200-01-01 00:00:00,713,"Ministry of Health and private maize industry in Kenya initiate systematic aflatoxin surveillance",,"713_149","0 - Not Targeted","0 - Not Targeted","1 - Significant","0 - Not Targeted","Plan for systematic aflatoxin surveillance of packaged and bulk maize, jointly designed by the Ministry of Health, Cereal Millers Association of Kenya, IFPRI, and the University of Nairobi."
470,1,1900-01-01 00:00:00,2200-01-01 00:00:00,714,"African Plant Breeding Academy (AfPBA) curriculum to train practicing African plant breeders in the most advanced theory and technologies for plant breeding in support of critical decisions for crop improvement.",,"714_151","1 - Significant","1 - Significant","2 - Principal","1 - Significant",
471,1,1900-01-01 00:00:00,2200-01-01 00:00:00,715,"Strategy for application of genetics to enhance adoption of orphan crops to improve food and nutrition",,"715_151","0 - Not Targeted","0 - Not Targeted","1 - Significant","1 - Significant","The strategy considers how the production of new and orphan crops may support human and environmental health objectives, paying particular attention to the situation in tropical and subtropical low‐income nations. The strategy has been taken up by next users through through the African Orphan Crops Consortium and African Plant Breeding Academy.
"
472,1,1900-01-01 00:00:00,2200-01-01 00:00:00,716,"Strategy to adopt diverse food trees in agriculture to improve food and nutrition",,"716_151","1 - Significant","1 - Significant","1 - Significant","1 - Significant","A fruit tree portfolio approach developed by ICRAF that can be scaled to inform policies for sustainable intensification of fruit production to meet food and nutrient gaps, based on national food-based dietary guidelines. The strategy has been taken up by next users through the implementation of several development projects based on the food tree portfolio concept."
473,1,1900-01-01 00:00:00,2200-01-01 00:00:00,717,"Strategy to emphasize the role of trees in the conservation and use of biodiversity",,"717_151","0 - Not Targeted","0 - Not Targeted","0 - Not Targeted","1 - Significant","Scientists from ICRAF and Bioversity contributed to thematic studies on indicators of tree genetic diversity and livelihood benefits for the FAO State of the World's Forest Genetic Resources. The studies have contributed to the First FAO State of the World Forests Genetic Resources (SoW FGR) and the associated Global Plan of Action; and will contribute further to the Second SoW FGR in preparation for 2023."
474,1,1900-01-01 00:00:00,2200-01-01 00:00:00,718,"Inclusion of the Kaleidoscope Model in the Master's degree in Agricultural and Applied Economics, University of Pretoria (South Africa)",,"718_147","0 - Not Targeted","0 - Not Targeted","2 - Principal","0 - Not Targeted",
475,1,1900-01-01 00:00:00,2200-01-01 00:00:00,719,"Contribution of PIM research to improved smallholder farmers’ access to quality seeds in Uganda",,"719_147","1 - Significant","0 - Not Targeted","1 - Significant","0 - Not Targeted",
476,1,1900-01-01 00:00:00,2200-01-01 00:00:00,720,"Findings from the Myanmar Agriculture Policy Support Activity inform the Government of Myanmar’s response to the COVID-19 pandemic",,"720_147","0 - Not Targeted","0 - Not Targeted","1 - Significant","0 - Not Targeted",
477,1,1900-01-01 00:00:00,2200-01-01 00:00:00,721,"Findings from the Myanmar Agriculture Policy Support Activity contribute to decision on USD 430M loan program to farmers by Myanmar Agriculture Development Bank",,"721_147","0 - Not Targeted","0 - Not Targeted","1 - Significant","0 - Not Targeted",
478,1,1900-01-01 00:00:00,2200-01-01 00:00:00,723,"Improved procedure for registering farmers' varieties under Nepal's Seed Policy",,"723_147",,,,,
479,1,1900-01-01 00:00:00,2200-01-01 00:00:00,724,"Contribution to Malawi's National Agricultural Extension and Advisory Services Strategy 2020-2025",,"724_147","1 - Significant","0 - Not Targeted","1 - Significant","0 - Not Targeted",
480,1,1900-01-01 00:00:00,2200-01-01 00:00:00,725,"Findings from the Rwanda Strategy Support Program contribute to the Government of Rwanda's Economic Recovery Plan for COVID-19",,"725_147","0 - Not Targeted","0 - Not Targeted","1 - Significant","0 - Not Targeted",
481,1,1900-01-01 00:00:00,2200-01-01 00:00:00,726,"Contribution of PIM research to the improvement of the modalities of Egypt's ""Tamween"" food subsidy system",,"726_147","0 - Not Targeted","0 - Not Targeted","1 - Significant","0 - Not Targeted",
482,1,1900-01-01 00:00:00,2200-01-01 00:00:00,727,"Tanzania Ministerial and Political Head orders to promote high iron beans consumption in schools to reducing the problem of anemia","https://hdl.handle.net/20.500.11766.1/cde7cf","727_291","1 - Significant","1 - Significant","1 - Significant","0 - Not Targeted","Recognizing two varieties of beans added minerals iron and zinc developed by Tanzania Agricultural Research Institute, the national government has committed resources to increase consumption of high-iron beans in schools."
483,1,1900-01-01 00:00:00,2200-01-01 00:00:00,728,"Research from the International Network for Bamboo and Rattan (INBAR) enabled the development of the 2019-2030 Ethiopian Bamboo Development Strategy and Action Plan",,"728_151","0 - Not Targeted","0 - Not Targeted","0 - Not Targeted","1 - Significant","Developing a National Bamboo Strategy and Action Plan, approved and ratified by the Ethiopian government, is a key step towards supporting a self-sufficient and thriving bamboo industry."
484,1,1900-01-01 00:00:00,2200-01-01 00:00:00,729,"FTA shapes peatland conservation strategies in Peru",,"729_151","N/A - Not applicable","N/A - Not applicable","N/A - Not applicable","1 - Significant","CIFOR worked and the government of Peru produce a report evaluating CO2 emissions from peatlands deforestation and degradation,  used and was cited in the FREL submitted by the government to the UNFCCC. "
485,1,1900-01-01 00:00:00,2200-01-01 00:00:00,730,"FTA supports the development of Green Climate Fund's Nature Based Solutions framework and sectoral guidance on forests and land use and ecosystem services",,"730_151","1 - Significant","1 - Significant","0 - Not Targeted","1 - Significant",
486,1,1900-01-01 00:00:00,2200-01-01 00:00:00,731,"FTA provides policy support on NAMA credits, governance and technical aspects in Latin America",,"731_151","0 - Not Targeted","0 - Not Targeted","2 - Principal","1 - Significant"," "
487,1,1900-01-01 00:00:00,2200-01-01 00:00:00,732,"FTA supports a better integration of bamboo into the current global climate change agenda. ",,"732_151","0 - Not Targeted","0 - Not Targeted","0 - Not Targeted","1 - Significant","The International Network for Bamboo and Rattan publishes policy brief on the integration of Bamboo Forestry into Carbon Markets for project developers and government actors, and a Policy synthesis report on Bamboo in the Circular Economy."
488,1,1900-01-01 00:00:00,2200-01-01 00:00:00,733,"Inclusive, evidence-based development of a National Fisheries Strategy for Timor-Leste that sets the direction for future fisheries and food security investments.",,"733_269","1 - Significant","0 - Not Targeted","0 - Not Targeted","0 - Not Targeted","Reviews of recent research and a deeply consultative process engaging resource users, their communities, resource managers and key stakeholders led to the co-development of a National Fisheries Strategy."
489,1,1900-01-01 00:00:00,2200-01-01 00:00:00,734,"Trans-regional trade policy brief on bean flows between Tanzania and its surrounding countries, and the effect on economic development","https://hdl.handle.net/20.500.11766.1/391a57","734_291","1 - Significant","1 - Significant","1 - Significant","1 - Significant","Supportive gender-sensitive policy tools for efficient and equitable seed systems, better management of environmental stresses and adaptation to climate change developed and widely disseminated."
490,1,1900-01-01 00:00:00,2200-01-01 00:00:00,735,"Kenya adopts a Bioenergy Strategy with support from ICRAF",,"735_151","1 - Significant","1 - Significant","1 - Significant","1 - Significant","ICRAF contributes to the development of Kenya's Bioenergy Strategy, which will provide a road map for the country to manage and sustainably harness its bioenergy resources during 2020?2027."
491,1,1900-01-01 00:00:00,2200-01-01 00:00:00,736,"Additional financing of USD 500 million from the World Bank for Egypt's Takaful and Karama cash transfer program (2019)",,"736_147","1 - Significant","0 - Not Targeted","0 - Not Targeted","0 - Not Targeted",
492,1,1900-01-01 00:00:00,2200-01-01 00:00:00,737,"Increase of the Egyptian Government's budget for the Takaful and Karama national cash transfer program",,"737_147","1 - Significant","0 - Not Targeted","0 - Not Targeted","0 - Not Targeted","The Egyptian Government's budget for the Takaful and Karama program increased by 2.7% (i.e. about USD 32M) to reach USD 1.23 billion for FY 21."
493,1,1900-01-01 00:00:00,2200-01-01 00:00:00,738,"WorldFish supports the Government of Bangladesh to develop a national management plan as a legal instrument for the management of Nijhum Dwip Marine Protected Area ","https://hdl.handle.net/20.500.11766.1/d90a45","738_289","0 - Not Targeted","0 - Not Targeted","1 - Significant","1 - Significant","Once approved, the policy will help to provide a sustainable, practical and accountable framework for protecting marine biodiversity, sustaining productive fisheries and improving local livelihoods."
494,1,1900-01-01 00:00:00,2200-01-01 00:00:00,739,"Odisha Government Orders on emergency responses during and after India’s COVID-19 lockdown, based on the co-designed recommendations by WorldFish","https://hdl.handle.net/20.500.11766.1/1b7c6c","739_289","0 - Not Targeted","0 - Not Targeted","1 - Significant","0 - Not Targeted","The Government of Odisha requested COVID -19 policy inputs from WorldFish on regular basis. These were translated into several favourable policy decisions for Fisheries and Aquaculture sector through Government Orders."
495,1,1900-01-01 00:00:00,2200-01-01 00:00:00,740,"Technical collaboration of WorldFish with the Government of Odisha (India) unveiling of a “Master Plan for Fish Seed Production in Odisha”","https://hdl.handle.net/20.500.11766.1/4f268d","740_289","0 - Not Targeted","0 - Not Targeted","1 - Significant","0 - Not Targeted","The Master Plan focuses on self-sufficiency quality fish seed production in the State, providing a sound strategy and action plan towards achieving self-sufficiency in quality fish seed production by 2025."
496,1,1900-01-01 00:00:00,2200-01-01 00:00:00,741,"Government of Malawi’s approval of Bt cotton varieties for release to farmers",,"741_147","0 - Not Targeted","0 - Not Targeted","1 - Significant","0 - Not Targeted",
497,1,1900-01-01 00:00:00,2200-01-01 00:00:00,742,"Recommendations of a PIM impact evaluation are used to improve the Baraza program, implemented by Uganda's Office of the Prime Minister to enhance access to and effectiveness of public services",,"742_147","1 - Significant","0 - Not Targeted","1 - Significant","0 - Not Targeted","Recommendations of a PIM impact evaluation are used to improve the Baraza program, implemented by the Office of the Prime Minister to enhance access to and effectiveness of public services. "
498,1,1900-01-01 00:00:00,2200-01-01 00:00:00,743,"FISH reports on COVID-19 impacts  and recommendations contribute to the World Bank India's post-COVID fisheries sector recovery program under Ministry of Fisheries, India","https://hdl.handle.net/20.500.11766.1/3cf8a2","743_289","1 - Significant","0 - Not Targeted","1 - Significant","0 - Not Targeted","WorldFish’s reports on COVID-19 impacts and recommendations were requested by the World Bank, as inputs to large World Bank loan program to the Government of India."
499,1,1900-01-01 00:00:00,2200-01-01 00:00:00,744,"FISH and partners avert COVID-19 risks to food systems through policy advice to the Government of Bangladesh","https://hdl.handle.net/20.500.11766.1/7101ac","744_289","1 - Significant","0 - Not Targeted","0 - Not Targeted","1 - Significant","WorldFish scientists collaborated with CIMMYT, IRRI and IFPRI to provide value chain and policy analysis to inform the policy response to COVID-19 by the Government of Bangladesh. "
500,1,1900-01-01 00:00:00,2200-01-01 00:00:00,745,"FISH supports the digitalisation in the government of Odisha (India) to facilitate real-time information for decision making in the implementation of several schemes","https://hdl.handle.net/20.500.11766.1/97afd7","745_289","0 - Not Targeted","0 - Not Targeted","2 - Principal","0 - Not Targeted","WorldFish provided technical guidance in developing and integrating Management Information System (MIS)  with various information on fisheries. 15 online services were launched to support decision making while also connecting beneficiaries. "
501,1,1900-01-01 00:00:00,2200-01-01 00:00:00,746,"IWMI-WorldFish research on youth to be presented in the UN Committee on World Food Security (CFS)","https://hdl.handle.net/20.500.11766.1/b0e510","746_289","0 - Not Targeted","2 - Principal","0 - Not Targeted","0 - Not Targeted","Research on Youth conducted by WorldFish and IWMI to be included in ""Promoting youth engagement and employment in agriculture and food system"" under Food Security and Nutrition (HLPE) initiative."
502,1,1900-01-01 00:00:00,2200-01-01 00:00:00,747,"WorldFish assisted the Government of Odisha (India) in preparing the policy guidelines for taking up of Fish Cage Cultures in Reservoirs by private sector actors","https://hdl.handle.net/20.500.11766.1/49f868","747_289","0 - Not Targeted","0 - Not Targeted","1 - Significant","0 - Not Targeted","The investor friendly, environmentally sound, and socially equitable policy guidelines aimed at  boosting the fish production in the State were consolidated with an MoU signing ceremony with various entrepreneurs."
503,1,1900-01-01 00:00:00,2200-01-01 00:00:00,748,"WorldFish technical inputs to the Government on supplementary nutrition contribute to the inclusion of fish in the newly launched State Nutrition Strategy in Odisha, India","https://hdl.handle.net/20.500.11766.1/21073c","748_289","2 - Principal","0 - Not Targeted","0 - Not Targeted","0 - Not Targeted","Worldfish signs an  MoU with Women and Child Development & Mission Shakti Department of Government of Odisha to include fish and fish-based products in Supplementary Nutrition Program."
504,1,1900-01-01 00:00:00,2200-01-01 00:00:00,749,"Gendered Youth Realities, Aspirations, Opportunity Structures and Transitions to Adulthood in the Semi-Arid Tropics:  CRP-GLDC Strategy for Targeting and Engagement","https://hdl.handle.net/20.500.11766.1/eb15b9","749_291","1 - Significant","1 - Significant","0 - Not Targeted","0 - Not Targeted","The strategy aims to enable active participation of female and male youth, and equitable benefits from the Grain Legumes and Dryland Cereal value chains. "
505,1,1900-01-01 00:00:00,2200-01-01 00:00:00,750,"Biofortified Beans Technology Package from CGIAR contributes to Burundi strategy to improve Nutrition, Income, and Food Security","https://hdl.handle.net/20.500.11766.1/1ba324","750_291","1 - Significant","1 - Significant","1 - Significant","1 - Significant","To address worsening malnutrition in Burundi, national mitigation measures benefits from partnership led by CGIAR institutions for access to biofortified bean varieties and quality seeds, capacity building and associated technologies. "
506,1,1900-01-01 00:00:00,2200-01-01 00:00:00,751,"Malawi Multi-sectoral Maternal, Infant and Young Child Nutrition strategy 2019-2023","https://hdl.handle.net/20.500.11766.1/46e3ff","751_291","1 - Significant","1 - Significant","1 - Significant","1 - Significant","The strategy promotes use of locally foods such as biofortified beans to improve maternal and child survival, early child development as well as school performance."
507,1,1900-01-01 00:00:00,2200-01-01 00:00:00,752,"Implementation of Malawi Multi-sectoral Adolescent Nutrition strategy 2019-2023 utilizes CGIAR biofortified bean varieties and associated production technologies","https://hdl.handle.net/20.500.11766.1/015a40","752_291","1 - Significant","1 - Significant","1 - Significant","1 - Significant","Biofortified crops formed part of four strategies of Malawi’s nutrition policy, which this is one of them."
508,1,1900-01-01 00:00:00,2200-01-01 00:00:00,753,"FTA supports better integration of forestry and agroforestry in national adaptation plans",,"753_151","0 - Not Targeted","0 - Not Targeted","1 - Significant","2 - Principal","The guidelines, co-published with FAO are intended to be used by national planners and decision–makers working on climate change issues in developing countries and authorities and experts who are contributing to climate change adaptation and NAP formulation and implementation."
